company_name,street_address,city,state,zip_code,mobile_no,username,email,website_url,user_image,auth_level,created_date,user_status,longitude,street,latitude,zip_code_covered,country_code
Pipers Plumbing Co,148 Pennsylvania Ave,Shreveport,LA,71105-3318,8589746500,Jonathan,jburke@prmech.com,www.prmech.com,,,,,,,,71105-3318,
American Leak Detection,7517 Millbrook Dr,Shreveport,LA,71105-5404,8589746500,Gilbert,gbruton@prmech.com,www.prmech.com,,,,,,,,71105-5404,
Ability Air Conditioning Inc,1359 Grimmett Dr,Shreveport,LA,71107-6501,8589746500,Coji,cbroyles@prmech.com,www.prmech.com,,,,,,,,71107-6501,
Thermon Heat Tracing Svc,6332 Quin Dr,Baton Rouge,LA,70817-4529,8589746500,Alan,abrown@prmech.com,www.prmech.com,,,,,,,,70817-4529,
Al Hill's Boiler Sales & Rprs,11931 Richcroft Ave Ste A,Baton Rouge,LA,70814-7743,8585760900,Mary,mbooth@southcoast.com,www.swe.com,,,,,,,,70814-7743,
Specialty Iron Works,1659 Hugh Loop Rd,Port Allen,LA,70767,8585760900,Courtney,cbooth@southcoast.com,www.swe.com,,,,,,,,70767,
Rolling Bear Plumbing,630 8th St,Port Allen,LA,70767-2320,8585760900,Robert,abney@swe-inc.com,www.swe.com,,,,,,,,70767-2320,
Precision Mechanical Svc,3910 Industrial Dr,Bossier City,LA,71112,8585760900,Dale,dchessher@swe-inc.com,www.swe.com,,,,,,,,71112,
Area Wide Pump Out Svc,2048 Pepper Ridge Dr,Shreveport,LA,71115-9525,8587551811,John,john@jgeyerplumbing.com,www.jgeyerplumbing.com,,,,,,,,71115-9525,
Reed Industrial Systems Inc,8808 Gray Hawk Rd,Shreveport,LA,71118-2244,8587551811,Vickie,v.geyer@jgeyerplumbing.com,www.jgeyerplumbing.com,,,,,,,,71118-2244,
Reed Mechanical Equipment Inc,8808 Gray Hawk Rd,Shreveport,LA,71118-2244,8587151499,Jerry,jerry.moch@plumbtile.com,www.plumbtile.com,,,,,,,,71118-2244,
Perot Plumbing,3707 Royale Pl,Keithville,LA,71047-7022,8585780122,Dan,sparkyplug57@hotmail.com,www.ofenelonplumbing.com,,,,,,,,71047-7022,
Wilcoxen Air Inc,11165 Old Mansfield Rd,Keithville,LA,71047,6198430797,Gabriel,gabe@cariniair.com,,,,,,,,,71047,
Air One Heating & Ac Inc,9335 Locust Hill Rd,Greenwood,LA,71033-3021,8588648394,Julio,julio.macioce@msssolutions.com,,,,,,,,,71033-3021,
Trust Air Cooling  Heating,,Bossier City,LA,71111,8588648394,Jeffrey,jeff.newman@msssolutions.com,,,,,,,,,71111,
Air-Star Air Cond & Heating,911 Princesa Cir,Haughton,LA,71037-9526,8582722498,Marty,coastheatingac@aol.com,www.coastheatingac.com,,,,,,,,71037-9526,
American Leak Detection,11546 Timber Ridge Dr,Keithville,LA,71047-9044,6194352266,Phil,p.hammett@laavenidainn.com,www.ecoronado.com,,,,,,,,71047-9044,
A & E Air Conditioning Inc,1202 Barron Rd,Keithville,LA,71047-8389,8585654131,Allyson,aandrade@aoreed.com,www.aoreed.com,,,,,,,,71047-8389,
Regency Energy Partners Lp,257 Natural Gas Rd,Logansport,LA,71049-2313,8585654131,Lorrie,landrada@aoreed.com,www.aoreed.com,,,,,,,,71049-2313,
Wade Taylor Plumbing,2 Pine Hill Cir,Haughton,LA,71037-8907,8585654131,Ana,aalfaro@aoreed.com,www.aoreed.com,,,,,,,,71037-8907,
Quality Energy Svc,4725 Highway 84,Mansfield,LA,71052-4517,8585654131,James,jaaron@aoreed.com,www.aoreed.com,,,,,,,,71052-4517,
Morgan Plumbing,320 Dixie St,Minden,LA,71055-4314,8585654131,Kevin,kyoung@aoreed.com,www.aoreed.com,,,,,,,,71055-4314,
Allen Plumbing Llc,2075 Highway 15,Rayville,LA,71269-5767,8585654131,Daniel,dwills@aoreed.com,www.aoreed.com,,,,,,,,71269-5767,
Ruston Air Conditioning & Htg,1607 Industrial Dr,Ruston,LA,71270-6634,8585654131,Matt,mwarren@aoreed.com,www.aoreed.com,,,,,,,,71270-6634,
Newcomer & Son,210 Balboa Dr,Monroe,LA,71203-4114,8585654131,Rita,rvandergaw@aoreed.com,www.aoreed.com,,,,,,,,71203-4114,
Delta Mechanical Inc,16942 Old Hammond Hwy,Baton Rouge,LA,70816-1741,8585654131,Paul,pvalenzuela@aoreed.com,www.aoreed.com,,,,,,,,70816-1741,
Boiler Services & Inspection,489 King Louie Rd,Simsboro,LA,71275-3244,8585654131,Brian,bvalenzuela@aoreed.com,www.aoreed.com,,,,,,,,71275-3244,
Summers Air,155 Hollier Ln,Benton,LA,71006-4512,8585654131,Ben,btepper@aoreed.com,www.aoreed.com,,,,,,,,71006-4512,
Morgan Plumbing Co,1515 Ringgold Ave,Coushatta,LA,71019-9082,8585654131,Aubrey,ataft@aoreed.com,www.aoreed.com,,,,,,,,71019-9082,
Johnson Controls Inc,531 W 61st St,Shreveport,LA,71106-2512,8585654131,Qamar,osiddiqui@aoreed.com,www.aoreed.com,,,,,,,,71106-2512,
R & S Refrigeration Inc,Po Box 1259,West Monroe,LA,71294-1259,8585654131,Roger,rshell@aoreed.com,www.aoreed.com,,,,,,,,71294-1259,
Wilkerson Heat & Air,200 Trace West Rd,West Monroe,LA,71291-9118,8585654131,John,jpetro@aoreed.com,www.aoreed.com,,,,,,,,71291-9118,
Trafco Plumbing Htg & Air Cond,200 Kendall Ridge Dr,West Monroe,LA,71292-0187,8585654131,Mike,msorchy@aoreed.com,www.aoreed.com,,,,,,,,71292-0187,
Ecology Services,1837 New Natchitoches Rd,West Monroe,LA,71292-2114,8585654131,Will,wsmith@aoreed.com,www.aoreed.com,,,,,,,,71292-2114,
Myers Plumbing Inc,521 Lenard Loop Rd,West Monroe,LA,71292-1629,8585654131,Tammy,tsmith@aoreed.com,www.aoreed.com,,,,,,,,71292-1629,
Scallion Heating A/C-Electric,877 Fish Hatchery Rd,Natchitoches,LA,71457-6527,8585654131,Lyle,lsarver@aoreed.com,www.aoreed.com,,,,,,,,71457-6527,
Ira's Refrigeration,18 King Richard Rd,Dry Prong,LA,71423,8585654131,Salomon,ssaenz@aoreed.com,www.aoreed.com,,,,,,,,71423,
Gresco,1408 N Boundary Ave,Winnfield,LA,71483-3037,8585654131,Valleri,vrichardson@aoreed.com,www.aoreed.com,,,,,,,,71483-3037,
Roto-Rooter Plumbing & Drain,,Covington,LA,70433,8585654131,David,drichardson@aoreed.com,www.aoreed.com,,,,,,,,70433,
Scientific Systems Corp,7924 Reco Ave,Baton Rouge,LA,70814-2115,8585654131,Kevin,kproctor@aoreed.com,www.aoreed.com,,,,,,,,70814-2115,
Airco Specialist Air Cond,Po Box 86776,Baton Rouge,LA,70879-6776,8585654131,Emmylynn,epham@aoreed.com,www.aoreed.com,,,,,,,,70879-6776,
Mr Rooter Plumbing,105 Bayside Dr,West Monroe,LA,71291-8693,8585654131,Cory,cpeterson@aoreed.com,www.aoreed.com,,,,,,,,71291-8693,
F 1 Heating & Air,405 Kendall Ridge Dr,West Monroe,LA,71292-2465,8585654131,Jerry,jpeel@aoreed.com,www.aoreed.com,,,,,,,,71292-2465,
Gordon Air Conditioning,Po Box 1174,West Monroe,LA,71294-1174,8585654131,Christy,cpavano@aoreed.com,www.aoreed.com,,,,,,,,71294-1174,
Antwine Plumbing & Heating,6100 Dixie Ln,Alexandria,LA,71301-2225,8585654131,Babu,bnarasimhan@aoreed.com,www.aoreed.com,,,,,,,,71301-2225,
Edward D. Jones,Ste 63343 Metairie Rd,Metairie,LA,70001,8585654131,Martin,mnaranjo@aoreed.com,www.aoreed.com,,,,,,,,70001,
Daybrook Fisheries Inc,365 Canal St Ste 2300,New Orleans,LA,70130-6519,8585654131,Christina,cmyers@aoreed.com,www.aoreed.com,,,,,,,,70130-6519,
Sas Mechanical,4437 Hearst St,Metairie,LA,70001-1220,8585654131,Bonnie,bmosemak@aoreed.com,www.aoreed.com,,,,,,,,70001-1220,
A & R Air Conditioning,113 23rd St # A,Kenner,LA,70062-4810,8585654131,Jason,jmerriman@aoreed.com,www.aoreed.com,,,,,,,,70062-4810,
Air Conditioning & Htg Specs,1209 Kepler St,Gretna,LA,70053-3332,8585654131,Tom,thaney@aoreed.com,www.aoreed.com,,,,,,,,70053-3332,
Aquarius Air Cond & Heating,417 E Lockwood St,Covington,LA,70433-2969,8585654131,John,jhallman@aoreed.com,www.aoreed.com,,,,,,,,70433-2969,
Plumb Rite-Svc,127 S Buchanan St,Lafayette,LA,70501,8585654131,Gordon,gmerrill@aoreed.com,www.aoreed.com,,,,,,,,70501,
Pelican Energy Consultants Llc,115 Ashland Way,Madisonville,LA,70447-3357,8585654131,Luke,lmeeker@aoreed.com,www.aoreed.com,,,,,,,,70447-3357,
Gulf South Mechanical,1020 Old Spanish Trl Ste 6,Slidell,LA,70458-5003,8585654131,Mike,mmcnaughton@aoreed.com,www.aoreed.com,,,,,,,,70458-5003,
Slidell Refrigeration & Metal,1543 Gause Blvd W,Slidell,LA,70460,8585654131,Sharon,sharongee@aoreed.com,www.aoreed.com,,,,,,,,70460,
Air Source One,535 Ole Colony Rd,Lafayette,LA,70506-3715,8585654131,Brian,bmcdowell@aoreed.com,www.aoreed.com,,,,,,,,70506-3715,
Carney Furniture & Appliances,609 Rio Grande St,Bogalusa,LA,70427-2229,8585654131,Brian,bmcdonald@aoreed.com,www.aoreed.com,,,,,,,,70427-2229,
Nash Heating & Ac Inc,2929 Jefferson Hwy Ste A,New Orleans,LA,70121-3743,8585654131,Patrick,pmcbride@aoreed.com,www.aoreed.com,,,,,,,,70121-3743,
Robert Refrigeration Svc Inc,1028 W Harimaw Ct,Metairie,LA,70001-6230,8585654131,Matt,mmacdonald@aoreed.com,www.aoreed.com,,,,,,,,70001-6230,
Ed Blancher Air Cond & Htg Svc,267 Hord St,New Orleans,LA,70123-4115,8585654131,Landon,llomas@aoreed.com,www.aoreed.com,,,,,,,,70123-4115,
Cajun Comfort Inc,15711 Airline Hwy,Norco,LA,70079-2469,8585654131,Ron,rlehmer@aoreed.com,www.aoreed.com,,,,,,,,70079-2469,
Nick's Refrigeration Sales Svc,308 Hickory St,Thibodaux,LA,70301-2012,8585654131,Tim,tlamb@aoreed.com,www.aoreed.com,,,,,,,,70301-2012,
Superior Aire Inc,1100 24th St Ste V,Kenner,LA,70062-5288,8585654131,Reed,reedlagoon@aoreed.com,www.aoreed.com,,,,,,,,70062-5288,
A Best Sewer & Drain Svc Inc,,New Orleans,LA,70119,8585654131,Craig,ckoehler@aoreed.com,www.aoreed.com,,,,,,,,70119,
Beacon Air Conditioning Htg,315 E 3rd St,Kenner,LA,70062-7103,8585654131,Victor,vknepp@aoreed.com,www.aoreed.com,,,,,,,,70062-7103,
Brister-Stephens Air Cond Co,60 Veterans Memorial Blvd,Kenner,LA,70062-4938,8585654131,Tamara,tkillpack@aoreed.com,www.aoreed.com,,,,,,,,70062-4938,
Express Heating & A/C Llc,1809 Jutland Dr,Marrero,LA,70072,8585654131,Marilyn,mkelly@aoreed.com,www.aoreed.com,,,,,,,,70072,
A-1 Air Conditioning,1467 Court St,Port Allen,LA,70767-2531,8585654131,Roy,rhobbs@aoreed.com,www.aoreed.com,,,,,,,,70767-2531,
Coburn Supply Co,8010 Florida Blvd,Denham Springs,LA,70726-7803,8585654131,Spock,shinson@aoreed.com,www.aoreed.com,,,,,,,,70726-7803,
B & D Plumbing Co Inc,Po Box 250,Denham Springs,LA,70727-0250,8585654131,Jeri,jharden@aoreed.com,www.aoreed.com,,,,,,,,70727-0250,
Ohmstede Limited,1750 Swisco Rd,Sulphur,LA,70665-8210,8585654131,Mike,mjones@aoreed.com,www.aoreed.com,,,,,,,,70665-8210,
Diamond S Refrigeration,109 Domisto St,Lafayette,LA,70506-1440,8585654131,Reed,reedhyatt@aoreed.com,www.aoreed.com,,,,,,,,70506-1440,
Deltone Ac & Heating,,New Orleans,LA,70131,8585654131,Doug,dhopper@aoreed.com,www.aoreed.com,,,,,,,,70131,
Ward Mechanical Contractors,25319 Walker South Rd,Denham Springs,LA,70726-6537,8585654131,Anthony,ahidalgo@aoreed.com,www.aoreed.com,,,,,,,,70726-6537,
Acadiana Testing & Heating Inc,Po Box 369,Amelia,LA,70340-0369,8585654131,Greg,gharris@aoreed.com,www.aoreed.com,,,,,,,,70340-0369,
Quality Energy Svc,5342 Highway 311,Houma,LA,70360-2880,8585654131,Stephen,shainlin@aoreed.com,www.aoreed.com,,,,,,,,70360-2880,
Industrial Cooling Tower Svc,1056 Neosho Ave,Baton Rouge,LA,70802-4223,8585654131,Greg,ghailey@aoreed.com,www.aoreed.com,,,,,,,,70802-4223,
Superior Energy Svc,5801 Highway 90 E,Broussard,LA,70518-5914,8585654131,Angela,aguzman@aoreed.com,www.aoreed.com,,,,,,,,70518-5914,
Energy Solutions Technology Co,1200 Rue Des Etoiles,Carencro,LA,70520-5610,8585654131,Denise,dgore@aoreed.com,www.aoreed.com,,,,,,,,70520-5610,
Trane,11534 Cloverland Ave,Baton Rouge,LA,70809-4280,8585654131,Jim,jimfrager@aoreed.com,www.aoreed.com,,,,,,,,70809-4280,
Thibodeaux Plumbing,9141 Amber Dr,Baton Rouge,LA,70809-5435,8585654131,Karen,kfoshey@aoreed.com,www.aoreed.com,,,,,,,,70809-5435,
B & D Heating & Ac,979 Oneal Ln,Baton Rouge,LA,70816-1808,8585654131,David,dfigueroa@aoreed.com,www.aoreed.com,,,,,,,,70816-1808,
Air Conduit Llc,1300 2nd St,Lake Charles,LA,70601-5468,8585654131,Wendy,wescudero@aoreed.com,www.aoreed.com,,,,,,,,70601-5468,
Calcasieu Mechanical Contrs,3121 Country Club Rd,Lake Charles,LA,70605-5921,8585654131,,diegoeng@aoreed.com,www.aoreed.com,,,,,,,,70605-5921,
Porche Advanced Systems,110 E Hebert Rd,Lake Charles,LA,70607-7230,8585654131,Nathan,nedelstein@aoreed.com,www.aoreed.com,,,,,,,,70607-7230,
One Hour Heating & Air Cond,15025 Market St,Baton Rouge,LA,70817-1383,8585654131,Tracy,tdunford@aoreed.com,www.aoreed.com,,,,,,,,70817-1383,
Lenaire Inc,3907 Shed Rd,Bossier City,LA,71111-5214,8585654131,Dennis,ddubert@aoreed.com,www.aoreed.com,,,,,,,,71111-5214,
Air Pro Heatng & Cooling Syst,4354 Viking Loop,Bossier City,LA,71111-7501,8585654131,Martin,mdorrington@aoreed.com,www.aoreed.com,,,,,,,,71111-7501,
Brooks Fireplaces & Supply Inc,110 Grigsby St,Bossier City,LA,71112-2806,8585654131,San,sdiego@aoreed.com,www.aoreed.com,,,,,,,,71112-2806,
Premier Plumbing Htg Cooling,,Shreveport,LA,71105,8585654131,Guillaume,gdeguerry@aoreed.com,www.aoreed.com,,,,,,,,71105,
Glenn Baker's Heat & A/C Inc,1874 Wooddale Ct,Baton Rouge,LA,70806-1524,8585654131,Susan,scota@aoreed.com,www.aoreed.com,,,,,,,,70806-1524,
Aci Facility Support,4823 Florida Blvd,Baton Rouge,LA,70806,8585654131,Chris,ccosgrove@aoreed.com,www.aoreed.com,,,,,,,,70806,
Rebel Heating & Air Cond Inc,10451 Mammoth Ave,Baton Rouge,LA,70814-4496,8585654131,Jeff,jcosgove@aoreed.com,www.aoreed.com,,,,,,,,70814-4496,
Thermo-Technics Air Cond,3855 Dilg League Dr,Shreveport,LA,71109-2407,8585654131,Jeff,jcooper@aoreed.com,www.aoreed.com,,,,,,,,71109-2407,
Lakeshore Heating & Air Condit,4118 Greenwood Rd,Shreveport,LA,71109-6413,8585654131,Joshua,jconyers@aoreed.com,www.aoreed.com,,,,,,,,71109-6413,
Whited's Wash Pit Inc,10017 Drag Strip Rd,Keithville,LA,71047-8005,8585654131,Travis,tchapman@aoreed.com,www.aoreed.com,,,,,,,,71047-8005,
Offshore Energy Svc Inc,501 Highway 1,Oil City,LA,71061-9744,8585654131,Tim,tcates@aoreed.com,www.aoreed.com,,,,,,,,71061-9744,
Quality Sheet Metal,946 Linwood Ave,Stonewall,LA,71078-8228,8585654131,Robin,rcallaway@aoreed.com,www.aoreed.com,,,,,,,,71078-8228,
Shamrock Sheet Metal,430 W 67th St,Shreveport,LA,71106-3022,8585654131,Mike,mbutcher@aoreed.com,www.aoreed.com,,,,,,,,71106-3022,
Central Aire Htg & Ac Inc,1302 Driftwood Dr,Bossier City,LA,71111-2800,8585654131,Matt,mborg@aoreed.com,www.aoreed.com,,,,,,,,71111-2800,
Air Service Professionals,6611 Cypress St,West Monroe,LA,71291-1357,8585654131,Billy,bbolan@aoreed.com,www.aoreed.com,,,,,,,,71291-1357,
Mechanical Systems & Svc,464 Industrial Pkwy,West Monroe,LA,71291-9184,8585654131,Adrian,fblum@aoreed.com,www.aoreed.com,,,,,,,,71291-9184,
Tri-City Plumbing Llc,1001 W Pinhook Rd Ste 110,Lafayette,LA,70503-2451,8585654131,Justin,jawde@aoreed.com,www.aoreed.com,,,,,,,,70503-2451,
T 3 Energy Svc Inc,211 Thruway Park Rd,Broussard,LA,70518-3603,8585654131,Camilo,carango@aoreed.com,www.aoreed.com,,,,,,,,70518-3603,
Mechanical Systems & Service Inc,400 Stubbs Ave,Monroe,LA,71201-5506,8585654131,Steve,tvertin@svb.com,www.aoreed.com,,,,,,,,71201-5506,
Beacon Inc,465 Highway 182 E,Morgan City,LA,70380-5107,8585654131,Joanne,jbelanger@aoreed.com,www.aoreed.com,,,,,,,,70380-5107,
Sensus Metering Systems,114 Northpark Blvd Ste 10,Covington,LA,70433-5002,8585654131,Tommy,tbeaudoin@aoreed.com,www.aoreed.com,,,,,,,,70433-5002,
Gary's,1071 Jackson St,Thibodaux,LA,70301-3227,6192764356,Norma,n.gigliotti@sandiegoairduct.com,www.sandiegoairduct.com,,,,,,,,70301-3227,
Creel Chiropractic Clinic,Po Box 1333,Jena,LA,71342-1333,6192764356,Frank,fgigliotti@sandiegoairduct.com,www.sandiegoairduct.com,,,,,,,,71342-1333,
Preventive Maintenance,11 Storehouse Ln,Destrehan,LA,70047-3807,6192879208,Daniel,d.garcia@danielradiator.com,www.danielradiator.com,,,,,,,,70047-3807,
Walco International,1215 E Morris Ave,Hammond,LA,70403,6192813602,Harry,hshelton@sheltonplumbing.com,www.sheltonplumbing.com,,,,,,,,70403,
Basf Corp Catalyst Div,109 Highway 131,Vidalia,LA,71373-6302,6192813602,David,d.shelton@sheltonplumbing.com,www.sheltonplumbing.com,,,,,,,,71373-6302,
Southern Air Conditioning,6060 Monroe Hwy,Ball,LA,71405-3365,8582741330,Rob,rob@winnenergy.com,www.winnenergy.com,,,,,,,,71405-3365,
Ray L Setliff,300 Bragg St,Pineville,LA,71360-6625,8589391521,Joe,jjohnson@geminienergyservices.com,www.geminienergyservices.com,,,,,,,,71360-6625,
